Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs,lits_par_mille
668,2021-11-02,0.9747748402484046,0.000127346519127004,0.024707185002658522,0.0003906282298099303,36513092.571428575,4770.142857142857,925481.1428571428,14632.142857142857,0.0011772507027990127,44097.42857142857,1.1
669,2021-11-03,0.9747676550535307,0.00012285386543194813,0.024718630209567573,0.00039086087146986105,36512823.428571425,4601.857142857143,925909.8571428572,14640.857142857143,0.0011772507027990127,44097.42857142857,1.1
670,2021-11-04,0.9747604698586567,0.00011836121173689226,0.024730075416476625,0.0003910935131297919,36512554.28571428,4433.571428571428,926338.5714285715,14649.57142857143,0.0011772507027990127,44097.42857142857,1.1
671,2021-11-05,0.9747532846637829,0.0001138685580418364,0.024741520623385676,0.0003913261547897226,36512285.14285714,4265.285714285715,926767.2857142857,14658.285714285714,0.0011772507027990127,44097.42857142857,1.1
672,2021-11-06,0.9747460994689089,0.00010937590434678051,0.024752965830294727,0.0003915587964496533,36512016.0,4097.0,927196.0,14667.0,0.0015950980068208393,59749.142857142855,1.1
673,2021-11-07,0.9747409622834019,0.00010607315553530481,0.02476125702650275,0.0003917075345601008,36511823.571428575,3973.285714285714,927506.5714285715,14672.57142857143,0.0008111146818427741,30382.714285714286,1.1
674,2021-11-08,0.9747358250978949,0.00010277040672382909,0.024769548222710776,0.00039185627267054835,36511631.14285714,3849.5714285714284,927817.1428571428,14678.142857142857,0.0008111146818427741,30382.714285714286,1.1
675,2021-11-09,0.9747306879123878,9.946765791235338e-05,0.024777839418918795,0.0003920050107809959,36511438.71428572,3725.8571428571427,928127.7142857143,14683.714285714286,0.00041784730402182616,15651.714285714286,1.1
676,2021-11-10,0.9747255507268809,9.616490910087766e-05,0.02478613061512682,0.0003921537488914434,36511246.28571428,3602.1428571428573,928438.2857142857,14689.285714285714,0.00041784730402182616,15651.714285714286,1.1
677,2021-11-11,0.974720413541374,9.286216028940196e-05,0.024794421811334844,0.00039230248700189093,36511053.85714286,3478.4285714285716,928748.8571428572,14694.857142857143,0.00041784730402182616,15651.714285714286,1.1
678,2021-11-12,0.9747152763558669,8.955941147792625e-05,0.024802713007542866,0.0003924512251123384,36510861.428571425,3354.714285714286,929059.4285714285,14700.42857142857,0.00041784730402182616,15651.714285714286,1.1
679,2021-11-13,0.9747101391703599,8.625666266645053e-05,0.024811004203750892,0.00039259996322278597,36510669.0,3231.0,929370.0,14706.0,0.0,0.0,1.1
680,2021-11-14,0.9747068974423116,8.231319584073935e-05,0.02481805972950289,0.0003927296323447146,36510547.571428575,3083.285714285714,929634.2857142857,14710.857142857143,0.0009045336565969283,33882.0,1.1
681,2021-11-15,0.9747036557142634,7.836972901502816e-05,0.024825115255254885,0.00039285930146664317,36510426.14285714,2935.5714285714284,929898.5714285715,14715.714285714286,0.0009045336565969283,33882.0,1.1
682,2021-11-16,0.9747004139862153,7.442626218931698e-05,0.02483217078100689,0.0003929889705885718,36510304.71428572,2787.8571428571427,930162.8571428572,14720.57142857143,0.0009045336565969283,33882.0,1.1
683,2021-11-17,0.9746971722581669,7.04827953636058e-05,0.024839226306758885,0.0003931186397105004,36510183.28571428,2640.1428571428573,930427.1428571428,14725.42857142857,0.0012717642374941525,47637.71428571428,1.1
684,2021-11-18,0.9746939305301188,6.653932853789461e-05,0.02484628183251088,0.000393248308832429,36510061.85714286,2492.4285714285716,930691.4285714285,14730.285714285714,0.0012717642374941525,47637.71428571428,1.1
685,2021-11-19,0.9746906888020705,6.259586171218343e-05,0.024853337358262877,0.0003933779779543576,36509940.428571425,2344.714285714286,930955.7142857143,14735.142857142857,0.0012717642374941525,47637.71428571428,1.1
686,2021-11-20,0.9746874470740223,5.865239488647224e-05,0.024860392884014877,0.00039350764707628624,36509819.0,2197.0,931220.0,14740.0,0.0012717642374941525,47637.71428571428,1.1
687,2021-11-21,0.9746848803881677,5.608189523412278e-05,0.024865449979770093,0.0003935877368280656,36509722.85714286,2100.714285714286,931409.4285714285,14743.0,0.0005134859090395818,19234.14285714286,1.1
688,2021-11-22,0.974682313702313,5.351139558177333e-05,0.02487050707552531,0.0003936678265798451,36509626.71428572,2004.4285714285713,931598.8571428572,14746.0,0.0005134859090395818,19234.14285714286,1.1
689,2021-11-23,0.9746797470164584,5.0940895929423874e-05,0.024875564171280527,0.0003937479163316245,36509530.571428575,1908.142857142857,931788.2857142857,14749.0,0.0005134859090395818,19234.14285714286,1.1
690,2021-11-24,0.9746771803306038,4.837039627707442e-05,0.02488062126703574,0.00039382800608340395,36509434.428571425,1811.857142857143,931977.7142857143,14752.0,0.0004015128084565254,15039.857142857143,1.1
691,2021-11-25,0.9746746136447493,4.579989662472495e-05,0.024885678362790955,0.0003939080958351834,36509338.28571428,1715.5714285714287,932167.1428571428,14755.0,0.0004015128084565254,15039.857142857143,1.1
692,2021-11-26,0.9746720469588945,4.32293969723755e-05,0.02489073545854617,0.00039398818558696285,36509242.14285714,1619.2857142857142,932356.5714285715,14758.0,0.0004015128084565254,15039.857142857143,1.1
693,2021-11-27,0.9746694802730399,4.0658897320026045e-05,0.024895792554301386,0.0003940682753387423,36509146.0,1523.0,932546.0,14761.0,0.0004015128084565254,15039.857142857143,1.1
694,2021-11-28,0.9746663605865182,4.0536855793505003e-05,0.024898984702979448,0.0003941178547088915,36509029.14285714,1518.4285714285713,932665.5714285715,14762.857142857143,0.0003999911031727161,14982.857142857143,1.1
695,2021-11-29,0.9746632408999966,4.041481426698396e-05,0.024902176851657517,0.0003941674340790406,36508912.28571428,1513.857142857143,932785.1428571428,14764.714285714286,0.0005299805841084414,19852.0,1.1
696,2021-11-30,0.9746601212134748,4.029277274046292e-05,0.024905369000335582,0.0003942170134491898,36508795.428571425,1509.2857142857142,932904.7142857143,14766.57142857143,0.0005299805841084414,19852.0,1.1
697,2021-12-01,0.9746570015269531,4.017073121394188e-05,0.02490856114901365,0.000394266592819339,36508678.571428575,1504.7142857142858,933024.2857142857,14768.42857142857,0.0002747231037942736,10290.57142857143,1.1
698,2021-12-02,0.9746538818404316,4.0048689687420835e-05,0.024911753297691717,0.0003943161721894882,36508561.71428572,1500.142857142857,933143.8571428572,14770.285714285714,0.0002747231037942736,10290.57142857143,1.1
699,2021-12-03,0.9746507621539097,3.992664816089979e-05,0.024914945446369786,0.00039436575155963737,36508444.85714286,1495.5714285714287,933263.4285714285,14772.142857142857,0.0002747231037942736,10290.57142857143,1.1
700,2021-12-04,0.974647642467388,3.980460663437875e-05,0.024918137595047848,0.0003944153309297865,36508328.0,1491.0,933383.0,14774.0,0.00042113479764248677,15774.857142857143,1.1
701,2021-12-05,0.9746443892979467,4.0491090221059616e-05,0.024920654701532347,0.0003944649102999357,36508206.14285714,1516.7142857142858,933477.2857142857,14775.857142857143,0.00027640117478393793,10353.42857142857,1.1
702,2021-12-06,0.9746411361285053,4.1177573807740474e-05,0.024923171808016842,0.00039451448967008486,36508084.28571428,1542.4285714285713,933571.5714285715,14777.714285714286,0.0001464116938482126,5484.285714285715,1.1
703,2021-12-07,0.974637882959064,4.186405739442134e-05,0.024925688914501337,0.000394564069040234,36507962.428571425,1568.142857142857,933665.8571428572,14779.57142857143,0.0001464116938482126,5484.285714285715,1.1
704,2021-12-08,0.9746346297896228,4.255054098110221e-05,0.024928206020985832,0.0003946136484103832,36507840.571428575,1593.857142857143,933760.1428571428,14781.42857142857,0.00030564156177883894,11448.714285714286,1.1
705,2021-12-09,0.9746313766201815,4.3237024567783076e-05,0.024930723127470328,0.00039466322778053235,36507718.71428572,1619.5714285714287,933854.4285714285,14783.285714285714,0.00030564156177883894,11448.714285714286,1.1
706,2021-12-10,0.9746281234507401,4.392350815446394e-05,0.024933240233954823,0.0003947128071506815,36507596.85714286,1645.2857142857142,933948.7142857143,14785.142857142857,0.00030564156177883894,11448.714285714286,1.1
707,2021-12-11,0.9746248702812987,4.46099917411448e-05,0.024935757340439322,0.0003947623865208307,36507475.0,1671.0,934043.0,14787.0,0.00015922986793062585,5964.428571428572,1.1
708,2021-12-12,0.974621517953117,4.4842633401075535e-05,0.024938842702781683,0.0003947967107001647,36507349.428571425,1679.7142857142858,934158.5714285715,14788.285714285714,0.0002655928720914181,9948.57142857143,1.1
709,2021-12-13,0.9746181656249354,4.507527506100627e-05,0.024941928065124044,0.00039483103487949876,36507223.85714286,1688.4285714285713,934274.1428571428,14789.57142857143,0.0002655928720914181,9948.57142857143,1.1
710,2021-12-14,0.9746148132967539,4.530791672093701e-05,0.024945013427466405,0.00039486535905883285,36507098.28571428,1697.142857142857,934389.7142857143,14790.857142857143,0.0003533254744692325,13234.857142857143,1.1
711,2021-12-15,0.9746114609685722,4.554055838086775e-05,0.024948098789808765,0.0003948996832381669,36506972.71428572,1705.857142857143,934505.2857142857,14792.142857142857,0.00019409560653860613,7270.428571428572,1.1
712,2021-12-16,0.9746081086403906,4.577320004079848e-05,0.024951184152151123,0.0003949340074175009,36506847.14285714,1714.5714285714287,934620.8571428572,14793.42857142857,0.00019409560653860613,7270.428571428572,1.1
713,2021-12-17,0.9746047563122089,4.600584170072921e-05,0.024954269514493484,0.000394968331596835,36506721.571428575,1723.2857142857142,934736.4285714285,14794.714285714286,0.00019409560653860613,7270.428571428572,1.1
714,2021-12-18,0.9746014039840273,4.6238483360659956e-05,0.024957354876835845,0.00039500265577616903,36506596.0,1732.0,934852.0,14796.0,0.00019409560653860613,7270.428571428572,1.1
715,2021-12-19,0.974596644364493,4.7744933453654076e-05,0.024960562280704725,0.0003950484213486144,36506417.71428572,1788.4285714285713,934972.1428571428,14797.714285714286,0.00021753139342835007,8148.285714285715,1.1
716,2021-12-20,0.9745918847449586,4.92513835466482e-05,0.024963769684573606,0.00039509418692105976,36506239.428571425,1844.857142857143,935092.2857142857,14799.42857142857,0.00021753139342835007,8148.285714285715,1.1
717,2021-12-21,0.9745871251254243,5.075783363964231e-05,0.024966977088442484,0.0003951399524935052,36506061.14285714,1901.2857142857142,935212.4285714285,14801.142857142857,0.0001297987910505357,4862.0,1.1
718,2021-12-22,0.9745823655058901,5.226428373263642e-05,0.024970184492311368,0.00039518571806595055,36505882.85714286,1957.7142857142858,935332.5714285715,14802.857142857143,0.00025741227601680446,9642.142857142857,1.1
719,2021-12-23,0.9745776058863557,5.3770733825630546e-05,0.02497339189618025,0.000395231483638396,36505704.571428575,2014.142857142857,935452.7142857143,14804.57142857143,0.00025741227601680446,9642.142857142857,1.1
720,2021-12-24,0.9745728462668215,5.527718391862466e-05,0.024976599300049133,0.00039527724921084134,36505526.28571428,2070.5714285714284,935572.8571428572,14806.285714285714,0.00025741227601680446,9642.142857142857,1.1
721,2021-12-25,0.9745680866472871,5.678363401161878e-05,0.02497980670391801,0.00039532301478328673,36505348.0,2127.0,935693.0,14808.0,0.00025741227601680446,9642.142857142857,1.1
722,2021-12-26,0.9745568016198816,6.471633323548654e-05,0.024983086569943264,0.0003953954769396586,36504925.28571428,2424.1428571428573,935815.8571428572,14810.714285714286,0.0001276134849662683,4780.142857142857,1.1
723,2021-12-27,0.9745455165924761,7.26490324593543e-05,0.024986366435968518,0.0003954679390960305,36504502.571428575,2721.285714285714,935938.7142857143,14813.42857142857,0.0002478015058032724,9282.142857142857,1.1
724,2021-12-28,0.9745342315650706,8.058173168322206e-05,0.02498964630199377,0.00039554040125240234,36504079.85714286,3018.4285714285716,936061.5714285715,14816.142857142857,0.0002478015058032724,9282.142857142857,1.1
725,2021-12-29,0.9745229465376651,8.851443090708981e-05,0.02499292616801902,0.0003956128634087742,36503657.14285714,3315.5714285714284,936184.4285714285,14818.857142857143,0.00012018802083700361,4502.0,1.1
726,2021-12-30,0.9745116615102596,9.644713013095758e-05,0.02499620603404428,0.0003956853255651461,36503234.428571425,3612.714285714286,936307.2857142857,14821.57142857143,0.00012018802083700361,4502.0,1.1
727,2021-12-31,0.974500376482854,0.00010437982935482532,0.02499948590006953,0.00039575778772151795,36502811.71428572,3909.8571428571427,936430.1428571428,14824.285714285714,0.00012018802083700361,4502.0,1.1
728,2022-01-01,0.9744890914554486,0.0001123125285786931,0.025002765766094785,0.0003958302498778898,36502389.0,4207.0,936553.0,14827.0,0.00012018802083700361,4502.0,1.1
729,2022-01-02,0.9744515903826274,0.0001450539818656665,0.02500743385448421,0.0003959217810227806,36500984.28571428,5433.428571428572,936727.8571428572,14830.42857142857,0.0002627325238135812,9841.42857142857,1.1
730,2022-01-03,0.9744140893098061,0.00017779543515263996,0.025012101942873646,0.00039601331216767134,36499579.571428575,6659.857142857143,936902.7142857143,14833.857142857143,0.0001425445029765771,5339.428571428572,1.1
731,2022-01-04,0.9743765882369848,0.00021053688843961337,0.025016770031263073,0.0003961048433125622,36498174.85714286,7886.285714285715,937077.5714285715,14837.285714285714,0.0002001709862807318,7498.0,1.1
732,2022-01-05,0.9743390871641635,0.00024327834172658676,0.025021438119652507,0.000396196374457453,36496770.14285714,9112.714285714286,937252.4285714285,14840.714285714286,0.0002001709862807318,7498.0,1.1
733,2022-01-06,0.9743015860913422,0.0002760197950135602,0.02502610620804193,0.00039628790560234376,36495365.428571425,10339.142857142857,937427.2857142857,14844.142857142857,0.0002001709862807318,7498.0,1.1
734,2022-01-07,0.9742640850185209,0.0003087612483005336,0.02503077429643136,0.0003963794367472345,36493960.71428572,11565.57142857143,937602.1428571428,14847.57142857143,0.0002001709862807318,7498.0,1.1
735,2022-01-08,0.9742265839456996,0.00034150270158750704,0.02503544238482079,0.0003964709678921253,36492556.0,12792.0,937777.0,14851.0,0.0002001709862807318,7498.0,1.1
736,2022-01-09,0.9741056827446919,0.0004511188751896259,0.025046525280947984,0.0003966730991704258,36488027.28571428,16898.0,938192.1428571428,14858.57142857143,5.762648330415424e-05,2158.5714285714284,1.1
737,2022-01-10,0.9739847815436844,0.0005607350487917447,0.025057608177075173,0.0003968752304487262,36483498.571428575,21004.0,938607.2857142857,14866.142857142857,0.00018263895823644331,6841.285714285715,1.1
738,2022-01-11,0.9738638803426767,0.0006703512223938634,0.02506869107320237,0.0003970773617270267,36478969.85714286,25110.0,939022.4285714285,14873.714285714286,0.0001250124749322886,4682.714285714285,1.1
739,2022-01-12,0.9737429791416691,0.0007799673959959822,0.02507977396932956,0.00039727949300532716,36474441.14285714,29216.0,939437.5714285715,14881.285714285714,0.00015973710302522897,5983.428571428572,1.1
740,2022-01-13,0.9736220779406615,0.0008895835695981012,0.025090856865456753,0.0003974816242836277,36469912.428571425,33322.0,939852.7142857143,14888.857142857143,0.00015973710302522897,5983.428571428572,1.1
741,2022-01-14,0.9735011767396539,0.0009991997432002198,0.025101939761583945,0.0003976837555619282,36465383.71428572,37428.0,940267.8571428572,14896.42857142857,0.00015973710302522897,5983.428571428572,1.1
742,2022-01-15,0.9733802755386463,0.0011088159168023387,0.025113022657711138,0.00039788588684022864,36460855.0,41534.0,940683.0,14904.0,0.00015973710302522897,5983.428571428572,1.1
743,2022-01-16,0.9732044442093111,0.0012471461733162363,0.025150298716467907,0.00039811090090475186,36454268.71428572,46715.57142857143,942079.2857142857,14912.42857142857,0.00022610862446415713,8469.57142857143,1.1
744,2022-01-17,0.9730286128799758,0.0013854764298301344,0.025187574775224677,0.000398335914969275,36447682.428571425,51897.142857142855,943475.5714285715,14920.857142857143,0.00010109614953186804,3786.8571428571427,1.1
745,2022-01-18,0.9728527815506407,0.0015238066863440323,0.025224850833981453,0.0003985609290337982,36441096.14285714,57078.71428571428,944871.8571428572,14929.285714285714,0.0001540316616603702,5769.714285714285,1.1
746,2022-01-19,0.9726769502213054,0.00166213694285793,0.02526212689273822,0.0003987859430983213,36434509.85714286,62260.28571428572,946268.1428571428,14937.714285714286,0.00011930703356742986,4469.0,1.1
747,2022-01-20,0.9725011188919703,0.001800467199371828,0.025299402951494996,0.0003990109571628445,36427923.571428575,67441.85714285714,947664.4285714285,14946.142857142857,0.00011930703356742986,4469.0,1.1
748,2022-01-21,0.972325287562635,0.0019387974558857256,0.025336679010251766,0.00039923597122736764,36421337.28571428,72623.42857142857,949060.7142857143,14954.57142857143,0.00011930703356742986,4469.0,1.1
749,2022-01-22,0.9721494562333,0.0020771277123996235,0.025373955069008535,0.00039946098529189086,36414751.0,77805.0,950457.0,14963.0,0.00020261563060885646,7589.571428571428,1.1
750,2022-01-23,0.9719558945584399,0.002149788186252089,0.025494284200360578,0.0004000330549474582,36407500.571428575,80526.71428571429,954964.2857142857,14984.42857142857,0.00013624410916992827,5103.428571428572,1.1
751,2022-01-24,0.9717623328835797,0.002222448660104555,0.025614613331712627,0.0004006051246030256,36400250.14285714,83248.42857142857,959471.5714285715,15005.857142857143,0.00013624410916992827,5103.428571428572,1.1
752,2022-01-25,0.9715687712087198,0.0022951091339570204,0.025734942463064663,0.00040117719425859306,36392999.71428572,85970.14285714286,963978.8571428572,15027.285714285714,0.00013000092232883618,4869.571428571428,1.1
753,2022-01-26,0.9713752095338597,0.002367769607809486,0.025855271594416713,0.0004017492639141604,36385749.28571428,88691.85714285714,968486.1428571428,15048.714285714286,0.00015003861546450986,5620.142857142857,1.1
754,2022-01-27,0.9711816478589996,0.0024404300816619514,0.025975600725768756,0.00040232133356972775,36378498.85714286,91413.57142857143,972993.4285714285,15070.142857142857,0.00015003861546450986,5620.142857142857,1.1
755,2022-01-28,0.9709880861841395,0.0025130905555144174,0.0260959298571208,0.0004028934032252952,36371248.428571425,94135.28571428571,977500.7142857143,15091.57142857143,0.00015003861546450986,5620.142857142857,1.1
756,2022-01-29,0.9707945245092794,0.002585751029366883,0.02621625898847284,0.00040346547288086255,36363998.0,96857.0,982008.0,15113.0,6.673001842308326e-05,2499.5714285714284,1.1
757,2022-01-30,0.970660423754419,0.002544020454892094,0.026391270351301722,0.00040428543938717584,36358974.85714286,95293.85714285714,988563.5714285715,15143.714285714286,0.00011207225932335431,4198.0,1.1
758,2022-01-31,0.9705263229995585,0.0025022898804173055,0.026566281714130602,0.00040510540589348907,36353951.71428572,93730.71428571429,995119.1428571428,15174.42857142857,0.00011207225932335431,4198.0,1.1
759,2022-02-01,0.970392222244698,0.0024605593059425163,0.026741293076959476,0.00040592537239980236,36348928.571428575,92167.57142857143,1001674.7142857143,15205.142857142857,0.00010739654333851688,4022.8571428571427,1.1
760,2022-02-02,0.9702581214898378,0.0024188287314677276,0.026916304439788354,0.0004067453389061155,36343905.428571425,90604.42857142857,1008230.2857142857,15235.857142857143,8.735885020284321e-05,3272.285714285714,1.1
761,2022-02-03,0.9701240207349774,0.0023770981569929384,0.027091315802617234,0.0004075653054124288,36338882.28571428,89041.28571428571,1014785.8571428572,15266.57142857143,8.735885020284321e-05,3272.285714285714,1.1
762,2022-02-04,0.969989919980117,0.0023353675825181497,0.02726632716544611,0.00040838527191874207,36333859.14285714,87478.14285714286,1021341.4285714285,15297.285714285714,8.735885020284321e-05,3272.285714285714,1.1
763,2022-02-05,0.9698558192252565,0.0022936370080433605,0.027441338528274992,0.0004092052384250553,36328836.0,85915.0,1027897.0,15328.0,8.735885020284321e-05,3272.285714285714,1.1
764,2022-02-06,0.969791362230265,0.0021645323281749124,0.027633958195102233,0.0004101472464578896,36326421.571428575,81079.0,1035112.1428571428,15363.285714285714,0.00011450927605607138,4289.285714285715,1.1
765,2022-02-07,0.9697269052352733,0.0020354276483064647,0.027826577861929474,0.0004110892544907239,36324007.14285714,76243.0,1042327.2857142857,15398.57142857143,0.00011450927605607138,4289.285714285715,1.1
766,2022-02-08,0.9696624482402817,0.0019063229684380173,0.02801919752875672,0.00041203126252355816,36321592.71428572,71407.0,1049542.4285714286,15433.857142857143,7.249266675349872e-05,2715.4285714285716,1.1
767,2022-02-09,0.96959799124529,0.0017772182885695694,0.028211817195583966,0.0004129732705563925,36319178.28571428,66571.0,1056757.5714285714,15469.142857142857,7.249266675349872e-05,2715.4285714285716,1.1
768,2022-02-10,0.9695335342502983,0.0016481136087011215,0.028404436862411207,0.00041391527858922677,36316763.85714286,61735.0,1063972.7142857143,15504.42857142857,7.249266675349872e-05,2715.4285714285716,1.1
769,2022-02-11,0.9694690772553068,0.0015190089288326738,0.028597056529238447,0.0004148572866220611,36314349.428571425,56899.0,1071187.857142857,15539.714285714286,7.249266675349872e-05,2715.4285714285716,1.1
770,2022-02-12,0.9694046202603152,0.001389904248964226,0.02878967619606569,0.0004157992946548954,36311935.0,52063.0,1078403.0,15575.0,7.249266675349872e-05,2715.4285714285716,1.1
771,2022-02-13,0.9693722411178101,0.0012881826366089374,0.028923048515564674,0.00041652773001631783,36310722.14285714,48252.71428571428,1083398.857142857,15602.285714285714,0.0001270452291084047,4758.857142857143,1.1
772,2022-02-14,0.969339861975305,0.0011864610242536481,0.029056420835063657,0.0004172561653777404,36309509.28571428,44442.42857142857,1088394.7142857143,15629.57142857143,0.0001270452291084047,4758.857142857143,1.1
773,2022-02-15,0.9693074828327999,0.0010847394118983593,0.029189793154562632,0.0004179846007391629,36308296.428571425,40632.142857142855,1093390.5714285714,15656.857142857143,0.0001270452291084047,4758.857142857143,1.1
774,2022-02-16,0.9692751036902948,0.0009830177995430703,0.029323165474061615,0.00041871303610058533,36307083.571428575,36821.857142857145,1098386.4285714286,15684.142857142857,0.0001270452291084047,4758.857142857143,1.1
775,2022-02-17,0.9692427245477895,0.0008812961871877816,0.029456537793560594,0.0004194414714620078,36305870.71428572,33011.57142857143,1103382.2857142857,15711.42857142857,0.0001270452291084047,4758.857142857143,1.1
776,2022-02-18,0.9692103454052844,0.0007795745748324926,0.029589910113059576,0.0004201699068234302,36304657.85714286,29201.285714285714,1108378.142857143,15738.714285714286,0.0001270452291084047,4758.857142857143,1.1
777,2022-02-19,0.9691779662627794,0.0006778529624772038,0.029723282432558555,0.0004208983421848527,36303445.0,25391.0,1113374.0,15766.0,0.0002465391387633204,9234.857142857143,1.1
778,2022-02-20,0.9691621847678811,0.0006291774623838267,0.029787300840814247,0.0004213369289207877,36302853.85714286,23567.714285714286,1115772.0,15782.42857142857,0.0001194939096549152,4476.0,1.1
779,2022-02-21,0.969146403272983,0.0005805019622904497,0.029851319249069946,0.0004217755156567227,36302262.71428572,21744.428571428572,1118170.0,15798.857142857143,0.0001194939096549152,4476.0,1.1
780,2022-02-22,0.9691306217780846,0.0005318264621970727,0.029915337657325642,0.00042221410239265763,36301671.571428575,19921.14285714286,1120568.0,15815.285714285714,0.0001194939096549152,4476.0,1.1
781,2022-02-23,0.9691148402831864,0.0004831509621036957,0.029979356065581334,0.0004226526891285927,36301080.428571425,18097.85714285714,1122966.0,15831.714285714286,0.0001194939096549152,4476.0,1.1
782,2022-02-24,0.9690990587882882,0.00043447546201031865,0.03004337447383703,0.00042309127586452773,36300489.28571428,16274.57142857143,1125364.0,15848.142857142857,0.0001194939096549152,4476.0,1.1
783,2022-02-25,0.9690832772933897,0.0003857999619169417,0.03010739288209272,0.0004235298626004627,36299898.14285714,14451.285714285714,1127762.0,15864.57142857143,0.0001194939096549152,4476.0,1.1
784,2022-02-26,0.9690674957984916,0.00033712446182356464,0.030171411290348418,0.00042396844933639767,36299307.0,12628.0,1130160.0,15881.0,0.0,0.0,1.1
785,2022-02-27,0.96905955928547,0.0003126818323400221,0.030203451004857895,0.0004243078773320343,36299009.71428572,11712.42857142857,1131360.142857143,15893.714285714286,0.00010029143821636992,3756.714285714286,1.1
786,2022-02-28,0.9690516227724484,0.0002882392028564796,0.03023549071936737,0.0004246473053276709,36298712.428571425,10796.857142857143,1132560.2857142857,15906.42857142857,0.00010029143821636992,3756.714285714286,1.1
787,2022-03-01,0.9690436862594268,0.000263796573372937,0.03026753043387685,0.0004249867333233076,36298415.14285714,9881.285714285714,1133760.4285714286,15919.142857142857,0.00010029143821636992,3756.714285714286,1.1
788,2022-03-02,0.9690357497464053,0.00023935394388939453,0.030299570148386325,0.0004253261613189442,36298117.85714286,8965.714285714286,1134960.5714285714,15931.857142857143,0.00010029143821636992,3756.714285714286,1.1
789,2022-03-03,0.9690278132333837,0.00021491131440585197,0.0303316098628958,0.0004256655893145809,36297820.571428575,8050.142857142857,1136160.7142857143,15944.57142857143,0.00010029143821636992,3756.714285714286,1.1
790,2022-03-04,0.9690198767203623,0.00019046868492230944,0.030363649577405283,0.0004260050173102175,36297523.28571428,7134.571428571428,1137360.857142857,15957.285714285714,0.00010029143821636992,3756.714285714286,1.1
791,2022-03-05,0.9690119402073406,0.0001660260554387669,0.030395689291914756,0.0004263444453058542,36297226.0,6219.0,1138561.0,15970.0,0.00010029143821636992,3756.714285714286,1.1
792,2022-03-06,0.9690087518724602,0.00015343289542087683,0.03041129916591634,0.0004265160662025244,36297106.571428575,5747.285714285715,1139145.7142857143,15976.42857142857,6.235940625454841e-05,2335.8571428571427,1.1
793,2022-03-07,0.9690055635375799,0.00014083973540298677,0.03042690903991792,0.0004266876870991947,36296987.14285714,5275.571428571428,1139730.4285714286,15982.857142857143,6.235940625454841e-05,2335.8571428571427,1.1
794,2022-03-08,0.9690023752026996,0.00012824657538509668,0.0304425189139195,0.0004268593079958649,36296867.71428572,4803.857142857143,1140315.142857143,15989.285714285714,6.235940625454841e-05,2335.8571428571427,1.1
795,2022-03-09,0.968999186867819,0.00011565341536720663,0.030458128787921084,0.0004270309288925351,36296748.28571428,4332.142857142857,1140899.857142857,15995.714285714286,6.235940625454841e-05,2335.8571428571427,1.1
796,2022-03-10,0.9689959985329387,0.00010306025534931655,0.030473738661922666,0.0004272025497892053,36296628.85714286,3860.4285714285716,1141484.5714285714,16002.142857142857,6.235940625454841e-05,2335.8571428571427,1.1
797,2022-03-11,0.9689928101980584,9.046709533142648e-05,0.03048934853592425,0.00042737417068587554,36296509.428571425,3388.714285714286,1142069.2857142857,16008.57142857143,6.235940625454841e-05,2335.8571428571427,1.1
798,2022-03-12,0.968989621863178,7.787393531353642e-05,0.03050495840992583,0.00042754579158254575,36296390.0,2917.0,1142654.0,16015.0,6.235940625454841e-05,2335.8571428571427,1.1
799,2022-03-13,0.9689878903990206,7.166888644948217e-05,0.030512814833195623,0.0004276258813343251,36296325.14285714,2684.5714285714284,1142948.2857142857,16018.0,0.0,0.0,1.1
800,2022-03-14,0.968986158934863,6.546383758542793e-05,0.030520671256465414,0.0004277059710861046,36296260.28571428,2452.1428571428573,1143242.5714285714,16021.0,0.0,0.0,1.1
801,2022-03-15,0.9689844274707056,5.925878872137367e-05,0.03052852767973521,0.00042778606083788403,36296195.428571425,2219.714285714286,1143536.857142857,16024.0,0.0,0.0,1.1
802,2022-03-16,0.9689826960065481,5.3053739857319414e-05,0.030536384103004997,0.00042786615058966346,36296130.571428575,1987.2857142857142,1143831.142857143,16027.0,9.650433709651383e-05,3614.8571428571427,1.1
803,2022-03-17,0.9689809645423905,4.6848690993265166e-05,0.030544240526274795,0.0004279462403414429,36296065.71428572,1754.857142857143,1144125.4285714286,16030.0,9.650433709651383e-05,3614.8571428571427,1.1
804,2022-03-18,0.968979233078233,4.064364212921091e-05,0.030552096949544583,0.00042802633009322237,36296000.85714286,1522.4285714285713,1144419.7142857143,16033.0,9.650433709651383e-05,3614.8571428571427,1.1
805,2022-03-19,0.9689775016140755,3.4438593265156664e-05,0.030559953372814377,0.0004281064198450018,36295936.0,1290.0,1144714.0,16036.0,9.650433709651383e-05,3614.8571428571427,1.1
806,2022-03-20,0.9689759608398033,3.279103265712259e-05,0.03056308450072918,0.00042816362681055855,36295878.28571428,1228.2857142857142,1144831.2857142857,16038.142857142857,9.650433709651383e-05,3614.8571428571427,1.1
807,2022-03-21,0.9689744200655309,3.1143472049088515e-05,0.03056621562864399,0.0004282208337761153,36295820.571428575,1166.5714285714287,1144948.5714285714,16040.285714285714,9.650433709651383e-05,3614.8571428571427,1.1
