Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs,lits_par_mille
379,2021-01-17,0.9621540644334946,0.0031775849973983074,0.03363062286835015,0.0010377277007569134,65246553.571428575,215481.57142857142,2280593.4285714286,70371.42857142857,1.3187526201255132e-06,89.42857142857143,5.98
380,2021-01-18,0.9619037078857616,0.0032405607015932466,0.03381072739950831,0.001045004013136967,65229576.14285714,219752.14285714287,2292806.8571428573,70864.85714285714,1.6136813211120498e-06,109.42857142857143,5.98
381,2021-01-19,0.9616533513380283,0.0033035364057881866,0.033990831930666474,0.0010522803255170205,65212598.71428572,224022.7142857143,2305020.285714286,71358.28571428571,1.9928753652375965e-06,135.14285714285714,5.98
382,2021-01-20,0.9614029947902952,0.003366512109983126,0.03417093646182463,0.001059556637897074,65195621.28571428,228293.2857142857,2317233.714285714,71851.71428571429,2.275164264753282e-06,154.28571428571428,5.98
383,2021-01-21,0.961152638242562,0.003429487814178066,0.0343510409929828,0.0010668329502771276,65178643.85714286,232563.85714285713,2329447.1428571427,72345.14285714286,2.1529795172017168e-06,146.0,5.98
384,2021-01-22,0.9609022816948289,0.003492463518373005,0.03453114552414097,0.0010741092626571811,65161666.428571425,236834.42857142858,2341660.5714285714,72838.57142857143,2.481614355443857e-06,168.28571428571428,5.98
385,2021-01-23,0.9606519251470957,0.003555439222567944,0.03471125005529913,0.0010813855750372347,65144689.0,241105.0,2353874.0,73332.0,2.5090005919640355e-06,170.14285714285714,5.98
386,2021-01-24,0.9603777488934908,0.0035720521349678,0.034961621349467335,0.0010885776220741492,65126096.28571428,242231.57142857142,2370852.4285714286,73819.71428571429,2.6712113775066303e-06,181.14285714285714,5.98
387,2021-01-25,0.9601035726398858,0.0035886650473676562,0.035211992643635545,0.0010957696691110638,65107503.571428575,243358.14285714287,2387830.8571428573,74307.42857142857,5.36559572437649e-06,363.85714285714283,5.98
388,2021-01-26,0.959829396386281,0.003605277959767512,0.035462363937803755,0.0011029617161479783,65088910.85714286,244484.7142857143,2404809.285714286,74795.14285714286,1.2743026516196851e-05,864.1428571428571,5.98
389,2021-01-27,0.9595552201326758,0.003621890872167368,0.03571273523197196,0.001110153763184893,65070318.14285714,245611.2857142857,2421787.714285714,75282.85714285714,2.5909486381667234e-05,1757.0,5.98
390,2021-01-28,0.9592810438790709,0.0036385037845672237,0.03596310652614016,0.0011173458102218075,65051725.428571425,246737.85714285713,2438766.1428571427,75770.57142857143,6.008540292527139e-05,4074.5714285714284,5.98
391,2021-01-29,0.9590068676254659,0.00365511669696708,0.03621347782030837,0.001124537857258722,65033132.71428572,247864.42857142858,2455744.5714285714,76258.28571428571,9.916345580598746e-05,6724.571428571428,5.98
392,2021-01-30,0.9587326913718609,0.0036717296093669357,0.036463849114476574,0.0011317299042956366,65014540.0,248991.0,2472723.0,76746.0,0.00010854850839809476,7361.0,5.98
393,2021-01-31,0.9584533012001492,0.003700763233345482,0.03670755080673533,0.00113838475977004,64995593.71428572,250959.85714285713,2489249.1428571427,77197.28571428571,0.00011227514319841751,7613.714285714285,5.98
394,2021-02-01,0.9581739110284374,0.003729796857324028,0.03695125249899408,0.001145039615244443,64976647.428571425,252928.7142857143,2505775.285714286,77648.57142857143,0.00015783952086725892,10703.57142857143,5.98
395,2021-02-02,0.9578945208567257,0.003758830481302574,0.037194954191252835,0.0011516944707188465,64957701.14285714,254897.57142857142,2522301.4285714286,78099.85714285714,0.00023054787219475408,15634.142857142857,5.98
396,2021-02-03,0.9576151306850141,0.0037878641052811195,0.03743865588351159,0.00115834932619325,64938754.85714286,256866.42857142858,2538827.5714285714,78551.14285714286,0.000301907978032025,20473.285714285714,5.98
397,2021-02-04,0.9573357405133024,0.003816897729259666,0.03768235757577034,0.0011650041816676534,64919808.571428575,258835.2857142857,2555353.714285714,79002.42857142857,0.00038352738939647057,26008.14285714286,5.98
398,2021-02-05,0.9570563503415906,0.003845931353238212,0.037926059268029104,0.0011716590371420566,64900862.28571428,260804.14285714287,2571879.8571428573,79453.71428571429,0.00044557406818330244,30215.714285714286,5.98
399,2021-02-06,0.9567769601698789,0.003874964977216758,0.03816976096028785,0.00117831389261646,64881916.0,262773.0,2588406.0,79905.0,0.0004600950934397324,31200.428571428572,5.98
400,2021-02-07,0.9565063609800901,0.003871387913400507,0.03843747195544049,0.0011847791510688004,64863565.85714286,262530.4285714286,2606560.285714286,80343.42857142857,0.0004689176748663868,31798.714285714286,5.98
401,2021-02-08,0.9562357617903015,0.003867810849584256,0.03870518295059312,0.001191244409521141,64845215.71428572,262287.85714285716,2624714.5714285714,80781.85714285714,0.0005231487430770754,35476.28571428572,5.98
402,2021-02-09,0.9559651626005127,0.003864233785768005,0.03897289394574576,0.0011977096679734818,64826865.571428575,262045.2857142857,2642868.8571428573,81220.28571428571,0.0006080165834195298,41231.42857142857,5.98
403,2021-02-10,0.9556945634107239,0.0038606567219517545,0.03924060494089839,0.0012041749264258223,64808515.428571425,261802.7142857143,2661023.1428571427,81658.71428571429,0.0006991305923221633,47410.142857142855,5.98
404,2021-02-11,0.9554239642209353,0.003857079658135503,0.03950831593605103,0.0012106401848781627,64790165.28571428,261560.14285714287,2679177.4285714286,82097.14285714286,0.0008057557442631102,54640.71428571428,5.98
405,2021-02-12,0.9551533650311466,0.0038535025943192518,0.03977602693120367,0.0012171054433305034,64771815.14285714,261317.57142857142,2697331.714285714,82535.57142857143,0.0008644086363550184,58618.142857142855,5.98
406,2021-02-13,0.9548827658413579,0.003849925530503001,0.0400437379263563,0.001223570701782844,64753465.0,261075.0,2715486.0,82974.0,0.0008814660484399325,59774.857142857145,5.98
407,2021-02-14,0.9546501176554855,0.003803183544663792,0.04031703571375905,0.0012296630860917945,64737688.428571425,257905.2857142857,2734019.1428571427,83387.14285714286,0.0008840719541765064,59951.57142857143,5.98
408,2021-02-15,0.9544174694696129,0.0037564415588245826,0.040590333501161806,0.0012357554704007449,64721911.85714286,254735.57142857142,2752552.285714286,83800.28571428571,0.0009429944953664595,63947.28571428572,5.98
409,2021-02-16,0.9541848212837404,0.003709699572985374,0.04086363128856456,0.0012418478547096955,64706135.28571428,251565.85714285713,2771085.4285714286,84213.42857142857,0.0009875792884213098,66970.71428571429,5.98
410,2021-02-17,0.953952173097868,0.0036629575871461643,0.04113692907596732,0.001247940239018646,64690358.71428572,248396.14285714287,2789618.5714285714,84626.57142857143,0.00103683448811964,70310.85714285714,5.98
411,2021-02-18,0.9537195249119954,0.0036162156013069555,0.04141022686337006,0.0012540326233275963,64674582.14285714,245226.42857142858,2808151.714285714,85039.71428571429,0.0010747791721351363,72884.0,5.98
412,2021-02-19,0.953486876726123,0.0035694736154677463,0.04168352465077282,0.0012601250076365467,64658805.571428575,242056.7142857143,2826684.8571428573,85452.85714285714,0.0011089761550145253,75203.0,5.98
413,2021-02-20,0.9532542285402504,0.003522731629628537,0.04195682243817557,0.0012662173919454971,64643029.0,238887.0,2845218.0,85866.0,0.0011279611368237442,76490.42857142857,5.98
414,2021-02-21,0.9530065916564671,0.0034997693236231563,0.04222212133788085,0.0012715176820289411,64626236.0,237329.85714285713,2863208.714285714,86225.42857142857,0.0011252498994082465,76306.57142857143,5.98
415,2021-02-22,0.9527589547726837,0.0034768070176177768,0.04248742023758613,0.0012768179721123847,64609443.0,235772.7142857143,2881199.4285714286,86584.85714285714,0.0011175733266482828,75786.0,5.98
416,2021-02-23,0.9525113178889004,0.003453844711612396,0.04275271913729141,0.0012821182621958283,64592650.0,234215.57142857142,2899190.1428571427,86944.28571428571,0.0010873452414307413,73736.14285714286,5.98
417,2021-02-24,0.9522636810051169,0.0034308824056070155,0.043018018036996696,0.0012874185522792723,64575857.0,232658.42857142858,2917180.8571428573,87303.71428571429,0.001036798675348806,70308.42857142857,5.98
418,2021-02-25,0.9520160441213338,0.003407920099601635,0.043283316936701975,0.001292718842362716,64559064.0,231101.2857142857,2935171.5714285714,87663.14285714286,0.0009681203140569338,65651.14285714286,5.98
419,2021-02-26,0.9517684072375504,0.003384957793596255,0.043548615836407255,0.0012980191324461596,64542271.0,229544.14285714287,2953162.285714286,88022.57142857143,0.0009226465216319668,62567.42857142857,5.98
420,2021-02-27,0.951520770353767,0.003361995487590875,0.04381391473611254,0.0013033194225296034,64525478.0,227987.0,2971153.0,88382.0,0.0009097897369025324,61695.57142857143,5.98
421,2021-02-28,0.95125176167233,0.003398355983155358,0.04404203155315774,0.0013078507913569036,64507235.71428572,230452.7142857143,2986622.285714286,88689.28571428571,0.0009057155075617613,61419.28571428572,5.98
422,2021-03-01,0.9509827529908932,0.003434716478719841,0.044270148370202926,0.001312382160184204,64488993.428571425,232918.42857142858,3002091.5714285714,88996.57142857143,0.0008655188322508748,58693.42857142857,5.98
423,2021-03-02,0.9507137443094561,0.003471076974284324,0.04449826518724813,0.0013169135290115044,64470751.14285714,235384.14285714287,3017560.8571428573,89303.85714285714,0.0008272918593358627,56101.142857142855,5.98
424,2021-03-03,0.9504447356280191,0.0035074374698488074,0.04472638200429331,0.0013214448978388046,64452508.85714286,237849.85714285713,3033030.1428571427,89611.14285714286,0.0007904784375520075,53604.71428571428,5.98
425,2021-03-04,0.950175726946582,0.0035437979654132897,0.044954498821338514,0.001325976266666105,64434266.571428575,240315.57142857142,3048499.4285714286,89918.42857142857,0.0007514045979384484,50955.0,5.98
426,2021-03-05,0.9499067182651452,0.0035801584609777733,0.0451826156383837,0.0013305076354934054,64416024.28571428,242781.2857142857,3063968.714285714,90225.71428571429,0.000734448304265301,49805.142857142855,5.98
427,2021-03-06,0.9496377095837082,0.003616518956542256,0.0454107324554289,0.0013350390043207056,64397782.0,245247.0,3079438.0,90533.0,0.0007239951884489067,49096.28571428572,5.98
428,2021-03-07,0.9493759414018804,0.003630650254586668,0.0456540865531472,0.0013393217903857459,64380030.71428572,246205.2857142857,3095940.5714285714,90823.42857142857,0.0007236981531143418,49076.142857142855,5.98
429,2021-03-08,0.9491141732200525,0.00364478155263108,0.04589744065086552,0.001343604576450786,64362279.428571425,247163.57142857142,3112443.1428571427,91113.85714285714,0.0007141487831031133,48428.57142857143,5.98
430,2021-03-09,0.9488524050382249,0.003658912850675492,0.04614079474858381,0.001347887362515826,64344528.14285714,248121.85714285713,3128945.714285714,91404.28571428571,0.0006906471789016435,46834.857142857145,5.98
431,2021-03-10,0.9485906368563971,0.0036730441487199043,0.04638414884630212,0.0013521701485808663,64326776.85714286,249080.14285714287,3145448.285714286,91694.71428571429,0.0006729030042701463,45631.57142857143,5.98
432,2021-03-11,0.9483288686745694,0.0036871754467643165,0.046627502944020426,0.0013564529346459064,64309025.571428575,250038.42857142858,3161950.8571428573,91985.14285714286,0.0006547754223273666,44402.28571428572,5.98
433,2021-03-12,0.9480671004927416,0.003701306744808728,0.04687085704173873,0.0013607357207109465,64291274.28571428,250996.7142857143,3178453.4285714286,92275.57142857143,0.0006350952514372507,43067.71428571428,5.98
434,2021-03-13,0.9478053323109138,0.0037154380428531405,0.04711421113945704,0.0013650185067759868,64273523.0,251955.0,3194956.0,92566.0,0.0006304290580609282,42751.28571428572,5.98
435,2021-03-14,0.9475041300551306,0.003747631617199399,0.04737927620283511,0.0013689621248348922,64253097.571428575,254138.14285714287,3212930.8571428573,92833.42857142857,0.0006284677821993676,42618.28571428572,5.98
436,2021-03-15,0.9472029277993473,0.0037798251915456584,0.04764434126621318,0.0013729057428937981,64232672.14285714,256321.2857142857,3230905.714285714,93100.85714285714,0.0005904240864056828,40038.42857142857,5.98
437,2021-03-16,0.9469017255435642,0.003812018765891917,0.04790940632959125,0.001376849360952704,64212246.71428572,258504.42857142858,3248880.5714285714,93368.28571428571,0.0005541647092529667,37579.57142857143,5.98
438,2021-03-17,0.946600523287781,0.0038442123402381762,0.04817447139296933,0.0013807929790116097,64191821.28571428,260687.57142857142,3266855.4285714286,93635.71428571429,0.0005131274871442685,34796.71428571428,5.98
439,2021-03-18,0.9462993210319975,0.003876405914584435,0.04843953645634739,0.0013847365970705153,64171395.85714286,262870.71428571426,3284830.285714286,93903.14285714286,0.000471578353076001,31979.14285714286,5.98
440,2021-03-19,0.9459981187762143,0.003908599488930694,0.04870460151972546,0.001388680215129421,64150970.428571425,265053.85714285716,3302805.1428571427,94170.57142857143,0.000436578742803213,29605.714285714286,5.98
441,2021-03-20,0.9456969165204312,0.003940793063276953,0.04896966658310353,0.0013926238331883267,64130545.0,267237.0,3320780.0,94438.0,0.0004284071111523075,29051.571428571428,5.98
442,2021-03-21,0.9453096688161351,0.004066272585745254,0.049227644931123624,0.0013964136669960038,64104284.571428575,275746.14285714284,3338274.285714286,94695.0,0.0004265027143973659,28922.428571428572,5.98
443,2021-03-22,0.9449224211118391,0.0041917521082135535,0.049485623279143694,0.0014002035008036807,64078024.14285714,284255.28571428574,3355768.5714285714,94952.0,0.0004308192065996617,29215.14285714286,5.98
444,2021-03-23,0.9445351734075429,0.004317231630681854,0.049743601627163785,0.0014039933346113576,64051763.71428572,292764.4285714286,3373262.8571428573,95209.0,0.00043829354253609187,29722.0,5.98
445,2021-03-24,0.9441479257032469,0.004442711153150154,0.050001579975183855,0.0014077831684190347,64025503.28571428,301273.5714285714,3390757.1428571427,95466.0,0.0004509649435106206,30581.285714285714,5.98
446,2021-03-25,0.943760677998951,0.004568190675618455,0.050259558323203946,0.0014115730022267116,63999242.85714286,309782.71428571426,3408251.4285714286,95723.0,0.0004530104847153201,30720.0,5.98
447,2021-03-26,0.9433734302946549,0.004693670198086755,0.050517536671224016,0.0014153628360343887,63972982.428571425,318291.85714285716,3425745.714285714,95980.0,0.0004636342378515709,31440.428571428572,5.98
448,2021-03-27,0.9429861825903588,0.004819149720555056,0.0507755150192441,0.0014191526698420656,63946722.0,326801.0,3443240.0,96237.0,0.000475368186883678,32236.14285714286,5.98
449,2021-03-28,0.9425143725075892,0.004989757547541453,0.05107285370904441,0.0014230162358249893,63914727.14285714,338370.4285714286,3463403.4285714286,96499.0,0.0004805483988531487,32587.428571428572,5.98
450,2021-03-29,0.9420425624248195,0.005160365374527851,0.05137019239884472,0.0014268798018079129,63882732.28571428,349939.85714285716,3483566.8571428573,96761.0,0.0005223798218209318,35424.142857142855,5.98
451,2021-03-30,0.9415707523420499,0.005330973201514248,0.05166753108864504,0.0014307433677908366,63850737.428571425,361509.28571428574,3503730.285714286,97023.0,0.0005806893326395486,39378.28571428572,5.98
452,2021-03-31,0.9410989422592804,0.005501581028500646,0.051964869778445354,0.00143460693377376,63818742.571428575,373078.71428571426,3523893.714285714,97285.0,0.000644870031241376,43730.57142857143,5.98
453,2021-04-01,0.9406271321765106,0.005672188855487043,0.052262208468245655,0.0014384704997566836,63786747.71428572,384648.14285714284,3544057.1428571427,97547.0,0.0007450088583941975,50521.28571428572,5.98
454,2021-04-02,0.940155322093741,0.005842796682473441,0.05255954715804597,0.0014423340657396075,63754752.85714286,396217.5714285714,3564220.5714285714,97809.0,0.000856721530427162,58096.857142857145,5.98
455,2021-04-03,0.9396835120109713,0.006013404509459838,0.052856885847846286,0.001446197631722531,63722758.0,407787.0,3584384.0,98071.0,0.0009529251660553919,64620.71428571428,5.98
456,2021-04-04,0.939172849285114,0.006136819531021233,0.05324000665696211,0.001450324526902764,63688128.428571425,416156.14285714284,3610364.5714285714,98350.85714285714,0.0009833344217606821,66682.85714285714,5.98
457,2021-04-05,0.9386621865592565,0.006260234552582628,0.05362312746607793,0.0014544514220829973,63653498.85714286,424525.28571428574,3636345.1428571427,98630.71428571429,0.0008927765641227662,60541.857142857145,5.98
458,2021-04-06,0.9381515238333991,0.006383649574144021,0.054006248275193756,0.00145857831726323,63618869.28571428,432894.4285714286,3662325.714285714,98910.57142857143,0.0009836061774923055,66701.28571428571,5.98
459,2021-04-07,0.9376408611075416,0.006507064595705416,0.05438936908430959,0.0014627052124434631,63584239.71428572,441263.5714285714,3688306.285714286,99190.42857142857,0.0010704626799328406,72591.28571428571,5.98
460,2021-04-08,0.9371301983816841,0.006630479617266811,0.05477248989342541,0.0014668321076236964,63549610.14285714,449632.71428571426,3714286.8571428573,99470.28571428571,0.0011345148738863809,76934.85714285714,5.98
461,2021-04-09,0.9366195356558267,0.006753894638828206,0.05515561070254123,0.0014709590028039294,63514980.571428575,458001.85714285716,3740267.4285714286,99750.14285714286,0.0011809956371618589,80086.85714285714,5.98
462,2021-04-10,0.9361088729299691,0.0068773096603896005,0.05553873151165706,0.0014750858979841624,63480351.0,466371.0,3766248.0,100030.0,0.0012236697135610322,82980.71428571429,5.98
463,2021-04-11,0.9356807670674184,0.006833605440170552,0.056006075531240325,0.0014795519611705298,63451319.85714286,463407.28571428574,3797940.0,100332.85714285714,0.0012555999587099819,85146.0,5.98
464,2021-04-12,0.9352526612048679,0.006789901219951504,0.056473419550823585,0.0014840180243568973,63422288.71428572,460443.5714285714,3829632.0,100635.71428571429,0.00147770023025505,100207.28571428571,5.98
465,2021-04-13,0.9348245553423175,0.006746196999732458,0.05694076357040685,0.001488484087543265,63393257.571428575,457479.85714285716,3861324.0,100938.57142857143,0.001542991124752734,104634.85714285714,5.98
466,2021-04-14,0.9343964494797667,0.0067024927795134095,0.05740810758999012,0.0014929501507296328,63364226.428571425,454516.14285714284,3893016.0,101241.42857142857,0.0015947616449437634,108145.57142857143,5.98
467,2021-04-15,0.9339683436172163,0.006658788559294361,0.05787545160957339,0.0014974162139159998,63335195.28571428,451552.4285714286,3924708.0,101544.28571428571,0.0016523233008420217,112049.0,5.98
468,2021-04-16,0.9335402377546655,0.006615084339075314,0.05834279562915666,0.0015018822771023677,63306164.14285714,448588.71428571426,3956400.0,101847.14285714286,0.0017158593695688355,116357.57142857143,5.98
469,2021-04-17,0.9331121318921151,0.006571380118856267,0.05881013964873992,0.0015063483402887351,63277133.0,445625.0,3988092.0,102150.0,0.001730827001143902,117372.57142857143,5.98
470,2021-04-18,0.932686267487692,0.006486581797421903,0.05931665862634851,0.0015104920885375959,63248253.85714286,439874.5714285714,4022440.5714285714,102431.0,0.0017335234921243504,117555.42857142857,5.98
471,2021-04-19,0.932260403083269,0.006401783475987537,0.0598231776039571,0.0015146358367864568,63219374.71428572,434124.14285714284,4056789.1428571427,102712.0,0.001780865868533425,120765.85714285714,5.98
472,2021-04-20,0.9318345386788458,0.006316985154553173,0.060329696581565694,0.0015187795850353178,63190495.571428575,428373.71428571426,4091137.714285714,102993.0,0.0018396451586400419,124751.85714285714,5.98
473,2021-04-21,0.9314086742744229,0.006232186833118808,0.06083621555917428,0.0015229233332841785,63161616.428571425,422623.28571428574,4125486.285714286,103274.0,0.0019036467933876984,129092.0,5.98
474,2021-04-22,0.9309828098699996,0.006147388511684443,0.06134273453678287,0.0015270670815330394,63132737.28571428,416872.85714285716,4159834.8571428573,103555.0,0.0019877288594053817,134793.85714285713,5.98
475,2021-04-23,0.9305569454655765,0.006062590190250078,0.06184925351439147,0.0015312108297819004,63103858.14285714,411122.4285714286,4194183.4285714286,103836.0,0.0020748697573790107,140703.14285714287,5.98
476,2021-04-24,0.9301310810611535,0.0059777918688157135,0.062355772492000056,0.0015353545780307611,63074979.0,405372.0,4228532.0,104117.0,0.0021246811083420586,144081.0,5.98
477,2021-04-25,0.9297530203858931,0.005927746681525454,0.06277953447611183,0.0015396984564695771,63049341.571428575,401978.28571428574,4257268.571428572,104411.57142857143,0.002132109098339762,144584.7142857143,5.98
478,2021-04-26,0.9293749597106328,0.005877701494235198,0.0632032964602236,0.0015440423349083931,63023704.14285714,398584.5714285714,4286005.142857143,104706.14285714286,0.002181140994878774,147909.7142857143,5.98
479,2021-04-27,0.9289968990353724,0.005827656306944938,0.06362705844433537,0.001548386213347209,62998066.71428572,395190.85714285716,4314741.714285715,105000.71428571429,0.0022349380965722967,151557.85714285713,5.98
480,2021-04-28,0.9286188383601123,0.005777611119654681,0.06405082042844715,0.0015527300917860252,62972429.28571428,391797.14285714284,4343478.285714285,105295.28571428571,0.002286320996184887,155042.2857142857,5.98
481,2021-04-29,0.9282407776848519,0.005727565932364421,0.0644745824125589,0.001557073970224841,62946791.85714286,388403.4285714286,4372214.857142857,105589.85714285714,0.002336572633565836,158450.0,5.98
482,2021-04-30,0.9278627170095916,0.005677520745074165,0.06489834439667068,0.001561417848663657,62921154.428571425,385009.71428571426,4400951.428571428,105884.42857142857,0.0023723285252932958,160874.7142857143,5.98
483,2021-05-01,0.9274846563343312,0.005627475557783906,0.06532210638078245,0.001565761727102473,62895517.0,381616.0,4429688.0,106179.0,0.002247822267538251,152431.57142857142,5.98
484,2021-05-02,0.9271836015428985,0.0055026659447935606,0.0657438544231932,0.0015698780891148134,62875101.571428575,373152.28571428574,4458288.0,106458.14285714286,0.0022464908751166543,152341.2857142857,5.98
485,2021-05-03,0.9268825467514658,0.005377856331803215,0.06616560246560395,0.0015739944511271545,62854686.14285714,364688.5714285714,4486888.0,106737.28571428571,0.002264561577952816,153566.7142857143,5.98
486,2021-05-04,0.9265814919600329,0.00525304671881287,0.06658735050801469,0.0015781108131394952,62834270.71428572,356224.85714285716,4515488.0,107016.42857142857,0.0023413610116897097,158774.7142857143,5.98
487,2021-05-05,0.9262804371686002,0.005128237105822524,0.06700909855042544,0.0015822271751518356,62813855.28571428,347761.14285714284,4544088.0,107295.57142857143,0.0024219165730970252,164237.42857142858,5.98
488,2021-05-06,0.9259793823771675,0.00500342749283218,0.06743084659283619,0.0015863435371641762,62793439.85714286,339297.4285714286,4572688.0,107574.71428571429,0.002502716503999444,169716.7142857143,5.98
489,2021-05-07,0.9256783275857347,0.004878617879841834,0.06785259463524693,0.001590459899176517,62773024.428571425,330833.71428571426,4601288.0,107853.85714285714,0.0026557844998114566,180096.7142857143,5.98
490,2021-05-08,0.9253772727943019,0.004753808266851489,0.06827434267765768,0.0015945762611888575,62752609.0,322370.0,4629888.0,108133.0,0.0026965984187608365,182864.42857142858,5.98
491,2021-05-09,0.9251526445624627,0.0046003758234304,0.0686491738836422,0.00159780573046466,62737376.28571428,311965.28571428574,4655306.428571428,108352.0,0.002710967766399616,183838.85714285713,5.98
492,2021-05-10,0.9249280163306235,0.004446943380009311,0.06902400508962672,0.0016010351997404627,62722143.571428575,301560.5714285714,4680724.857142857,108571.0,0.0028517435552812254,193385.2857142857,5.98
493,2021-05-11,0.9247033880987843,0.004293510936588223,0.06939883629561125,0.0016042646690162651,62706910.85714286,291155.85714285716,4706143.285714285,108790.0,0.0029333208339741013,198917.2857142857,5.98
494,2021-05-12,0.924478759866945,0.004140078493167134,0.06977366750159578,0.0016074941382920678,62691678.14285714,280751.14285714284,4731561.714285715,109009.0,0.002956868784114298,200514.14285714287,5.98
495,2021-05-13,0.9242541316351058,0.003986646049746046,0.07014849870758029,0.0016107236075678705,62676445.428571425,270346.4285714286,4756980.142857143,109228.0,0.002546780958560411,172704.85714285713,5.98
496,2021-05-14,0.9240295034032666,0.0038332136063249566,0.07052332991356482,0.0016139530768436731,62661212.71428572,259941.7142857143,4782398.571428572,109447.0,0.002330267479265459,158022.42857142858,5.98
497,2021-05-15,0.9238048751714273,0.003679781162903868,0.07089816111954934,0.0016171825461194756,62645980.0,249537.0,4807817.0,109666.0,0.002381283824635395,161482.0,5.98
498,2021-05-16,0.9236345117139361,0.00354908982896242,0.07119671112365729,0.0016196873334442827,62634427.14285714,240674.42857142858,4828062.571428572,109835.85714285714,0.002330591900836544,158044.42857142858,5.98
499,2021-05-17,0.9234641482564447,0.0034183984950209713,0.0714952611277652,0.0016221921207690896,62622874.28571428,231811.85714285713,4848308.142857143,110005.71428571429,0.002154426774470129,146098.14285714287,5.98
500,2021-05-18,0.9232937847989534,0.003287707161079523,0.07179381113187315,0.001624696908093897,62611321.428571425,222949.2857142857,4868553.714285715,110175.57142857143,0.0019230088626074645,130405.0,5.98
501,2021-05-19,0.9231234213414622,0.003157015827138075,0.07209236113598108,0.001627201695418704,62599768.571428575,214086.7142857143,4888799.285714285,110345.42857142857,0.0017212249652932118,116721.42857142857,5.98
502,2021-05-20,0.9229530578839709,0.0030263244931966267,0.07239091114008903,0.001629706482743511,62588215.71428572,205224.14285714287,4909044.857142857,110515.28571428571,0.0019565759620468895,132681.2857142857,5.98
503,2021-05-21,0.9227826944264795,0.002895633159255179,0.07268946114419696,0.0016322112700683181,62576662.85714286,196361.57142857142,4929290.428571428,110685.14285714286,0.0019835176988820097,134508.2857142857,5.98
504,2021-05-22,0.9226123309689882,0.0027649418253137305,0.0729880111483049,0.0016347160573931252,62565110.0,187499.0,4949536.0,110855.0,0.001956514869673114,132677.14285714287,5.98
505,2021-05-23,0.9224365218636965,0.002716122698766145,0.07321065914458037,0.0016366962929568918,62553187.85714286,184188.42857142858,4964634.428571428,110989.28571428571,0.0019430197749694012,131762.0,5.98
506,2021-05-24,0.9222607127584048,0.002667303572218559,0.07343330714085584,0.0016386765285206586,62541265.71428572,180877.85714285713,4979732.857142857,111123.57142857143,0.0016919237988501994,114734.42857142857,5.98
507,2021-05-25,0.9220849036531132,0.0026184844456709736,0.07365595513713132,0.0016406567640844254,62529343.571428575,177567.2857142857,4994831.285714285,111257.85714285714,0.001766003568637282,119758.0,5.98
508,2021-05-26,0.9219090945478216,0.0025696653191233875,0.07387860313340679,0.0016426369996481922,62517421.428571425,174256.7142857143,5009929.714285715,111392.14285714286,0.0018729194360120585,127008.28571428571,5.98
509,2021-05-27,0.92173328544253,0.0025208461925758023,0.07410125112968226,0.001644617235211959,62505499.28571428,170946.14285714287,5025028.142857143,111526.42857142857,0.0020092017754707796,136250.0,5.98
510,2021-05-28,0.9215574763372383,0.0024720270660282162,0.07432389912595773,0.0016465974707757256,62493577.14285714,167635.57142857142,5040126.571428572,111660.71428571429,0.0022190477594898578,150480.2857142857,5.98
511,2021-05-29,0.9213816672319467,0.0024232079394806306,0.0745465471222332,0.0016485777063394923,62481655.0,164325.0,5055225.0,111795.0,0.0023804222115017984,161423.57142857142,5.98
512,2021-05-30,0.921254445523509,0.002380066190427036,0.07471528425860192,0.0016502040274620753,62473027.71428572,161399.42857142858,5066667.571428572,111905.28571428571,0.0024199552972354646,164104.42857142858,5.98
513,2021-05-31,0.9211272238150714,0.002336924441373441,0.07488402139497062,0.001651830348584658,62464400.428571425,158473.85714285713,5078110.142857143,112015.57142857143,0.002803387888120904,190106.14285714287,5.98
514,2021-06-01,0.9210000021066335,0.002293782692319846,0.07505275853133933,0.001653456669707241,62455773.14285714,155548.2857142857,5089552.714285715,112125.85714285714,0.0029581116979255978,200598.42857142858,5.98
515,2021-06-02,0.9208727803981959,0.002250640943266251,0.07522149566770805,0.0016550829908298238,62447145.85714286,152622.7142857143,5100995.285714285,112236.14285714286,0.0030598136471936483,207495.14285714287,5.98
516,2021-06-03,0.9207455586897583,0.002207499194212656,0.07539023280407675,0.001656709311952407,62438518.571428575,149697.14285714287,5112437.857142857,112346.42857142857,0.00314989329900925,213603.7142857143,5.98
517,2021-06-04,0.9206183369813205,0.0021643574451590615,0.07555896994044546,0.0016583356330749897,62429891.28571428,146771.57142857142,5123880.428571428,112456.71428571429,0.0032356690984240272,219420.42857142858,5.98
518,2021-06-05,0.9204911152728827,0.0021212156961054663,0.07572770707681419,0.0016599619541975727,62421264.0,143846.0,5135323.0,112567.0,0.003314364502381549,224757.0,5.98
519,2021-06-06,0.9203931926242545,0.0020433292394420794,0.075902325934134,0.0016611522021694111,62414623.571428575,138564.2857142857,5147164.428571428,112647.71428571429,0.003349309340181297,227126.7142857143,5.98
520,2021-06-07,0.9202952699756262,0.0019654427827786917,0.0760769447914538,0.0016623424501412496,62407983.14285714,133282.57142857142,5159005.857142857,112728.42857142857,0.0034642240952535435,234919.42857142858,5.98
